550,3646,2258,1940,486,454,770
551,3646,2258,1940,486,454,770
552,3670.342432,2232.755997,1960.736146,471.5748553,426.0512821,770.9015715
553,3729.434711,2213.66281,1981.557025,455.1107438,399.2198347,773.1107438
554,3799.955335,2244.833747,1971.042184,457.1662531,417.7915633,775.7915633
555,3751.981803,2251.450786,1979.313482,450.5492142,416.1373036,774.1373036
556,3746.481788,2186.716887,1955.708609,454.5546358,412.9635762,734.5264901
557,3719.001656,2162.478477,1959.738411,460.6953642,402.6092715,753.6937086
558,3709.124172,2137.604305,1963.852649,455.705298,410.1009934,762.7284768
559,3666.698675,2113.27649,1961.395695,444.4850993,423.2086093,745.455298
560,3500.47351,2131.918874,1962.711921,446.1407285,402.281457,749.8592715
561,3576.63245,2083.905629,1853.440397,447.7963576,405.5927152,748.2036424
562,3577.288079,2063.480132,1918.407285,443.6440397,400.192053,755.2599338
563,3533.018212,2058,1894.834437,432.031457,394.6771523,753.5695364
564,3483.194698,2067.930406,1853.527755,422.4722452,395.8193869,750.7638774
565,3459.364238,2065.496689,1856,421.6821192,403.2615894,750.7384106
566,3473.526971,1998.519502,1858.214108,428.1526971,407.6946058,745.5419087
567,3506.721992,2053.291286,1906.346888,431.4721992,401.0556017,735.5834025
568,3467.406794,2032.735708,1863.832643,436.1806131,405.5741508,754.9030655
569,3395.473074,2033.657001,1857.758078,425.3935377,390.1408451,752.4440762
570,3368.518641,2048.830157,1860.67937,414,378.2452361,748.3678542
571,3409.648425,2045.243781,1830.149254,419.4726368,391.4726368,758.9054726
572,3425.883817,2005.790871,1786.325311,443.953527,415.8373444,754.2091286
573,3417.585062,1990.853112,1809.561826,440.6340249,404.2190871,769.146888
574,3445.515755,1973.242123,1816.68325,430.6086235,392.6086235,755.9004975
575,3403.953527,1967.00083,1828.008299,417.993361,399.0091286,751.0024896
576,3373.08126,1958.759536,1839.320066,411.9800995,407.3598673,752.0199005
577,3428.780083,1949.878838,1844.86805,416.6373444,405.8240664,746.0879668
578,3453.676349,2001.33112,1859.805809,419.9568465,425.7410788,736.1294606
579,3460.55814,2033.151163,1838.686047,411.8023256,396.4883721,765.5116279
580,3493.190041,2042.59917,1871.687967,430.793361,397.7975104,736.9112033
581,3534.942739,2054.552697,1901.593361,430.4879668,400.0813278,715.1219917
582,3583.66805,2080.858091,1917.571784,429.7626556,394.9045643,723.1435685
583,3667.750623,2126.009975,1937.820449,455.1620948,391.9102244,746.3241895
584,3880.551953,2197.497922,1984.37074,450.1745636,415.1853699,736.3491272
585,4033.872093,2257.707641,2035.692691,475.6478405,411.1910299,702.3372093
586,4190.091362,2318.772425,2154.186047,506.0182724,403.679402,724.3388704
587,4343.410982,2447.946755,2225.267887,524.6339434,420.3893511,747.5607321
588,4544.377076,2605.509967,2286.714286,535.89701,444,756.948505
589,4825.379884,2697.23857,2411.765586,556.5270158,445.7572735,763.2468828
590,5033.193682,2678.950956,2436.703242,599.752286,457.3948462,758.2593516
591,5182.578073,2788.232558,2453.747508,611.448505,439.10299,787.9202658
592,5264.602831,2782.069942,2469.150708,618.9558701,450.1065779,814.5845129
593,5249.571072,2744.653367,2457.945137,626.5137157,452.7780549,826
594,5134.126351,2682.475478,2420.738155,630.3042394,450.2177889,808.4771405
595,4925.458784,2570.631141,2361.467111,621.6652789,460.7527061,761.0341382
596,4585.741882,2560.639467,2211.592007,590.0249792,422.4512906,739.3855121
597,4355.481297,2381.047382,2173.990025,541.3167082,413.7755611,742.6683292
598,4156.96173,2261.700499,2098.920133,531.6589018,408.3410982,744
599,3993.66,2198.53,2040.07,518.07,398.035,743.115
600,3865.302829,2150.868552,1996.868552,494.6955075,383.59401,742
601,3754.65,2083.55,1929.98,486.43,373.935,740.71
602,3604.65,2033.55,1883.313333,489.7633333,388.935,730.71
603,3587.816972,2028.454243,1881.545757,452.9018303,394.6372712,714.5424293
604,3478.251457,2051.002498,1880.789342,438.3680266,381.4721066,699.1040799
605,3430.812344,2055.471226,1879.122602,430.735613,381.6513761,713.057548
606,3467.623647,2043.633639,1887.257286,424,395.0890924,730.7427144
607,3488.630525,2048.210175,1910.318599,427.1526272,397.7898249,708.942452
608,3493.634696,2049.878232,1896.974145,452.1734779,396.1217681,732.295246
609,3490.912573,2091.680266,1948.486261,427.7568693,391.3688593,735.5437136
610,3515.41,2128.2,1967.63,441.78,398.47,751.73
611,3543.406172,2157.160967,1969.122602,441.0842369,416.2835696,756.735613
612,3548.19,2153.835,1986.53,429.085,434.18,745.64
613,3520.51586,2100.42404,2021.582638,446.7278798,438.3038397,739.0884808
614,3508.829716,2103.762938,1908.0601,436.7111853,424.9482471,779.1552588
615,3535.893244,2042.015013,1918.595496,456.1451209,411.6030025,786.6488741
616,3450.160267,2004.500835,1867.9399,441.2821369,421.4056761,794.0934891
617,3363.377815,2012.410342,1844.423686,425.3377815,414.9140951,788.2385321
618,3330.555927,2029.105175,1853.884808,423.6677796,405.4507513,774.3322204
619,3324.568807,2002.17181,1831.019183,425.5229358,423.9199333,769.324437
620,3269.522936,1973.814846,1779.309425,407.1743119,378.882402,764.3202669
621,3198.75188,1970.43609,1796.330827,407.5639098,415.0977444,770.2556391
622,3161.494157,1978.63606,1814.337229,410.4674457,411.1953255,764.5976628
623,3159.943191,1947.842941,1780.419382,407.4803676,411.9431913,752.7685881
624,3169.702838,1907.445743,1742.0601,399.1285476,407.345576,734.8113523
625,3158.384615,1915.267559,1762.478261,392.2441472,367.2207358,716.8829431
626,3119.923077,1910.250836,1697.26087,393.916388,375.5819398,750.3277592
627,3144.961603,1864.006678,1684.48414,394,395.0317195,717.1085142
628,3150.742475,1859.545151,1700.862876,387.7123746,396.2274247,735.6655518
629,3125.846282,1880.721805,1687.846282,382.1420217,379.1361738,738.0651629
630,3093.797659,1890.394649,1669.605351,387.2040134,367.40301,720.1989967
631,3082.91061,1866.093567,1688.187135,402.0935673,378.3659148,717.3617377
